uri,nome,cognome,patronimico,genere_inferito
https://florentiaillustrata.net/resource/person/Francesco_Nencini,Francesco,Nencini,Filippo,F
https://florentiaillustrata.net/resource/person/Francesco_Vestri,Francesco,Vestri,,F
https://florentiaillustrata.net/resource/person/Pietro_Becherucci,Pietro,Becherucci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Teresa_Mazzaroli,Teresa,Mazzaroli,Giovanni,F
https://florentiaillustrata.net/resource/person/Giovanni_Bronchelli,Giovanni,Bronchelli,Francesco,F
https://florentiaillustrata.net/resource/person/Tommaso_Lumachi,Tommaso,Lumachi,Gaetano,F
https://florentiaillustrata.net/resource/person/Francesco_Giachi,Francesco,Giachi,Bartolommeo,F
https://florentiaillustrata.net/resource/person/David_Pozzesi,David,Pozzesi,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Vaselli,Luigi,Vaselli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pietro_Palagi,Pietro,Palagi,,F
https://florentiaillustrata.net/resource/person/Giuseppe_Boccacci_Ardovini,Giuseppe,Boccacci Ardovini,Carlo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Paver,Giuseppe,Paver,Gaspero,F
https://florentiaillustrata.net/resource/person/Luigi_Giachetti,Luigi,Giachetti,Andrea,F
https://florentiaillustrata.net/resource/person/Vincenzo_Del_Sere,Vincenzo,Del Sere,Angiolo,F
https://florentiaillustrata.net/resource/person/Anna_Taddeucci,Anna,Taddeucci,Domenico,F
https://florentiaillustrata.net/resource/person/Pietro_Mass,Pietro,Mass,Natale,F
https://florentiaillustrata.net/resource/person/Paolo_Giaconi,Paolo,Giaconi,Ottaviano,F
https://florentiaillustrata.net/resource/person/Francesco_Guicciardini,Francesco,Guicciardini,Lorenzo,F
https://florentiaillustrata.net/resource/person/Pietro_Aldana,Pietro,Aldana,Amaddio Maldonado,F
https://florentiaillustrata.net/resource/person/Pietro_Gigliardi,Pietro,Gigliardi,,F
https://florentiaillustrata.net/resource/person/Lorenzo_Ramirez_di_Montalvo,Lorenzo,Ramirez di Montalvo,Ferdinando,F
https://florentiaillustrata.net/resource/person/Pietro_Dini_Castelli,Pietro,Dini Castelli,Agostino,F
https://florentiaillustrata.net/resource/person/Luigi_Corsini,Luigi,Corsini,Vincenzio,F
https://florentiaillustrata.net/resource/person/Francesco_Salvini,Francesco,Salvini,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Botti,Luigi,Botti,Fortunato,F
https://florentiaillustrata.net/resource/person/Luigi_Leoni,Luigi,Leoni,Carlo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Matteini,Giuseppe,Matteini,Vincenzo,F
https://florentiaillustrata.net/resource/person/Andrea_Barducci,Andrea,Barducci,Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Cosci,Giuseppe,Cosci,Niccolò,F
https://florentiaillustrata.net/resource/person/Pasquale_Bianchini,Pasquale,Bianchini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giovanni_Brusalassi,Giovanni,Brusalassi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Salvatore_Boboli,Salvatore,Boboli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Ignazio_Moutier,Ignazio,Moutier,Giuseppe,F
https://florentiaillustrata.net/resource/person/Domenico_Somigli,Domenico,Somigli,Francesco,F
https://florentiaillustrata.net/resource/person/Enrico_Danty,Enrico,Danty,Vincenzio,F
https://florentiaillustrata.net/resource/person/Antonio_Tajuti,Antonio,Tajuti,Pietro,F
https://florentiaillustrata.net/resource/person/Antonio_Nuti,Antonio,Nuti,,F
https://florentiaillustrata.net/resource/person/Vittorio_Fraticelli,Vittorio,Fraticelli,Francesco Michele,F
https://florentiaillustrata.net/resource/person/Pietro_Mugnai,Pietro,Mugnai,Valente,F
https://florentiaillustrata.net/resource/person/Francesco_Del_Fiume,Francesco,Del Fiume,Pasquale,F
https://florentiaillustrata.net/resource/person/Gaetano_Carocci,Gaetano,Carocci,Alessandro,F
https://florentiaillustrata.net/resource/person/Giuseppe_Frassineti,Giuseppe,Frassineti,Filippo,F
https://florentiaillustrata.net/resource/person/Pietro_Buoni,Pietro,Buoni,Leopoldo,F
https://florentiaillustrata.net/resource/person/Cosimo_Jacopucci,Cosimo,Jacopucci,,F
https://florentiaillustrata.net/resource/person/Jacopo_Ciacchi,Jacopo,Ciacchi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Teresa_Romanelli,Teresa,Romanelli,Giovacchino,F
https://florentiaillustrata.net/resource/person/Anna_Baldi,Anna,Baldi,Luigi,F
https://florentiaillustrata.net/resource/person/Cosimo_Giorgi,Cosimo,Giorgi,,F
https://florentiaillustrata.net/resource/person/Luigi_Martini,Luigi,Martini,Lorenzo,F
https://florentiaillustrata.net/resource/person/Maria_Maddalena_Bechi,Maria Maddalena,Bechi,Antonio Gaspero,F
https://florentiaillustrata.net/resource/person/Lorenzo_Dani,Lorenzo,Dani,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pasquale_Nieri,Pasquale,Nieri,Filippo,F
https://florentiaillustrata.net/resource/person/Anna_Mazzanti,Anna,Mazzanti,Giovanni,F
https://florentiaillustrata.net/resource/person/Maria_Annunziata_Grazzini,Maria Annunziata,Grazzini,Gaspero,F
https://florentiaillustrata.net/resource/person/Adriano_Gilles,Adriano,Gilles,Carlo Alessandro,F
https://florentiaillustrata.net/resource/person/Assunta_Bronzoli,Assunta,Bronzoli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luigi_Molini,Luigi,Molini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Domenico_Ferrini,Domenico,Ferrini,Gaspero,F
https://florentiaillustrata.net/resource/person/Alessandro_Poggini,Alessandro,Poggini,,F
https://florentiaillustrata.net/resource/person/Giovanni_Daddi,Giovanni,Daddi,Vincenzo,F
https://florentiaillustrata.net/resource/person/Michele_Casini,Michele,Casini,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Lastrucci,Giuseppe,Lastrucci,Francesco,F
https://florentiaillustrata.net/resource/person/Agostino_Berlincioni,Agostino,Berlincioni,Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Cavaciocchi,Giuseppe,Cavaciocchi,Giovan Domenico,F
https://florentiaillustrata.net/resource/person/Vincenzo_Bardi,Vincenzo,Bardi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Claudio_Gentili,Claudio,Gentili,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giovanni_Giani,Giovanni,Giani,Angelo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Brunori,Giuseppe,Brunori,Giovanni Filippo,F
https://florentiaillustrata.net/resource/person/Pietro_Maggi,Pietro,Maggi,,F
https://florentiaillustrata.net/resource/person/Marco_Calastrini,Marco,Calastrini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Lenzoni,Francesco,Lenzoni,Giovanni Angelo,F
https://florentiaillustrata.net/resource/person/Tommaso_Giannetti,Tommaso,Giannetti,Jacopo,F
https://florentiaillustrata.net/resource/person/Luigi_Tempi_Marzi_Medici,Luigi,Tempi Marzi Medici,Ferdinando,F
https://florentiaillustrata.net/resource/person/Giuseppe_Fabbrini,Giuseppe,Fabbrini,Gaetano,F
https://florentiaillustrata.net/resource/person/Antonio_Baccetti,Antonio,Baccetti,Santi,F
https://florentiaillustrata.net/resource/person/Luigi_Bicchi,Luigi,Bicchi,Gaetano,F
https://florentiaillustrata.net/resource/person/Pasquale_Corsini,Pasquale,Corsini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Bartolini,Giuseppe,Bartolini,Francesco,F
https://florentiaillustrata.net/resource/person/Tommaso_Ermini,Tommaso,Ermini,Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Farulli,Giuseppe,Farulli,,F
https://florentiaillustrata.net/resource/person/Vincenzo_Mazzanti,Vincenzo,Mazzanti,Lorenzo,F
https://florentiaillustrata.net/resource/person/Agostino_Bini,Agostino,Bini,Giovan Domenico,F
https://florentiaillustrata.net/resource/person/Benedetto_Cappelli,Benedetto,Cappelli,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Andrea_Gori,Andrea,Gori,Luigi,F
https://florentiaillustrata.net/resource/person/Luigi_Meucci,Luigi,Meucci,Francesco,F
https://florentiaillustrata.net/resource/person/Pietro_Genella,Pietro,Genella,Pier Antonio,F
https://florentiaillustrata.net/resource/person/Carlo_Bulli,Carlo,Bulli,Ottavio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Martelli,Giuseppe,Martelli,Vincenzo,F
https://florentiaillustrata.net/resource/person/Jacopo_Ristorini,Jacopo,Ristorini,Giovanni,F
https://florentiaillustrata.net/resource/person/Vincenzo_Cigheri,Vincenzo,Cigheri,Francesco,F
https://florentiaillustrata.net/resource/person/Michele_Cipriani,Michele,Cipriani,Silvestro,F
https://florentiaillustrata.net/resource/person/Gaetano_Giusti,Gaetano,Giusti,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Baroni,Luigi,Baroni,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Del_Ghiara,Giuseppe,Del Ghiara,Innocenzio,F
https://florentiaillustrata.net/resource/person/Luigi_Vegni,Luigi,Vegni,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pietro_Binazzi,Pietro,Binazzi,Santi,F
https://florentiaillustrata.net/resource/person/Roberto_Gherardi_Piccolomini_d'Aragona,Roberto,Gherardi Piccolomini d'Aragona,Francesco,F
https://florentiaillustrata.net/resource/person/Gaetano_Donnini,Gaetano,Donnini,Agostino,F
https://florentiaillustrata.net/resource/person/Giuseppe_Banchi,Giuseppe,Banchi,Alessandro,F
https://florentiaillustrata.net/resource/person/Tobia_Sventner,Tobia,Sventner,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Staderini,Luigi,Staderini,Andrea,F
https://florentiaillustrata.net/resource/person/Gaetano_Fancisti,Gaetano,Fancisti,Giovanni,F
https://florentiaillustrata.net/resource/person/Maria_Teresa_Vestri,Maria Teresa,Vestri,Alessandro,F
https://florentiaillustrata.net/resource/person/Giovanni_Pandolfi,Giovanni,Pandolfi,Gaetano,F
https://florentiaillustrata.net/resource/person/Giovanni_Giamberini,Giovanni,Giamberini,Carlo,F
https://florentiaillustrata.net/resource/person/Agata_Zocchi,Agata,Zocchi,Vincenzo,F
https://florentiaillustrata.net/resource/person/Luigi_Batti,Luigi,Batti,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Matteo_Frescobaldi,Matteo,Frescobaldi,Lamberto,F
https://florentiaillustrata.net/resource/person/Giuseppe_Gabbrielli,Giuseppe,Gabbrielli,Vittorio,F
https://florentiaillustrata.net/resource/person/Pietro_Gallizzioli,Pietro,Gallizzioli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giovanni_Fanciullacci,Giovanni,Fanciullacci,Vincenzo,F
https://florentiaillustrata.net/resource/person/Luigi_Mugnaini,Luigi,Mugnaini,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Giovanni_Zagri_Chelli,Giovanni,Zagri Chelli,,F
https://florentiaillustrata.net/resource/person/Eugenio_Boddi,Eugenio,Boddi,Luigi,F
https://florentiaillustrata.net/resource/person/Maria_Petrai,Maria,Petrai,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Farsetti,Giuseppe,Farsetti,Antonio,F
https://florentiaillustrata.net/resource/person/Gaetano_Lonzi,Gaetano,Lonzi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Romoli,Giuseppe,Romoli,Francesco,F
https://florentiaillustrata.net/resource/person/Alessandra_Humbourg,Alessandra,Humbourg,Evangelista,F
https://florentiaillustrata.net/resource/person/Donato_Becattini,Donato,Becattini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giovanni_Barbanti,Giovanni,Barbanti,Gaspero,F
https://florentiaillustrata.net/resource/person/Pietro_Pagliai,Pietro,Pagliai,Filippo,F
https://florentiaillustrata.net/resource/person/Giovanni_Bettini,Giovanni,Bettini,Niccola,F
https://florentiaillustrata.net/resource/person/Tommaso_Martini,Tommaso,Martini,Filippo,F
https://florentiaillustrata.net/resource/person/Fulvia_Targioni_Tozzetti,Fulvia,Targioni Tozzetti,Giovanni,F
https://florentiaillustrata.net/resource/person/Luigi_Del_Sarto,Luigi,Del Sarto,Francesco,F
https://florentiaillustrata.net/resource/person/Giovanni_Dumesnill,Giovanni,Dumesnill,Alessandro,F
https://florentiaillustrata.net/resource/person/Angelo_Cheli,Angelo,Cheli,Stefano,F
https://florentiaillustrata.net/resource/person/Jacopo_Giacometti,Jacopo,Giacometti,,F
https://florentiaillustrata.net/resource/person/Giuseppe_Giunti,Giuseppe,Giunti,Stanislao,F
https://florentiaillustrata.net/resource/person/Giovanni_Fanfani,Giovanni,Fanfani,Giovan Maria,F
https://florentiaillustrata.net/resource/person/Maria_Favi,Maria,Favi,Giovanni,F
https://florentiaillustrata.net/resource/person/Maria_Tosi,Maria,Tosi,Pietro,F
https://florentiaillustrata.net/resource/person/Jacopo_Mercantelli,Jacopo,Mercantelli,Cosimo,F
https://florentiaillustrata.net/resource/person/Francesco_Feroci,Francesco,Feroci,,F
https://florentiaillustrata.net/resource/person/Annunziata_Montelatici,Annunziata,Montelatici,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Galli,Francesco,Galli,Sebastiano,F
https://florentiaillustrata.net/resource/person/Giuseppe_Sventner,Giuseppe,Sventner,Antonio,F
https://florentiaillustrata.net/resource/person/David_Malenotti,David,Malenotti,Ciriaco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Chiari,Giuseppe,Chiari,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Milani,Giuseppe,Milani,Francesco,F
https://florentiaillustrata.net/resource/person/Luigi_Cartacci,Luigi,Cartacci,Francesco,F
https://florentiaillustrata.net/resource/person/Alessandro_Salvetti,Alessandro,Salvetti,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Maria_Pierattini,Maria,Pierattini,Lorenzo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Maria_Mochi,Giuseppe Maria,Mochi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Vincenzo_Cioci,Vincenzo,Cioci,Andrea,F
https://florentiaillustrata.net/resource/person/Ferdinando_Rossi,Ferdinando,Rossi,Giovanni,F
https://florentiaillustrata.net/resource/person/Luisa_Grazzini,Luisa,Grazzini,,F
https://florentiaillustrata.net/resource/person/Stefano_Giorgi,Stefano,Giorgi,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Benedetto_Ceccherini,Benedetto,Ceccherini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gaetano_Chiappini,Gaetano,Chiappini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pasquale_Bellucci,Pasquale,Bellucci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Agnese_Martini,Agnese,Martini,Gaetano,F
https://florentiaillustrata.net/resource/person/Pietro_Sestini,Pietro,Sestini,Matteo,F
https://florentiaillustrata.net/resource/person/Paolo_Garzoni_Venturi,Paolo,Garzoni Venturi,Paolo Lodovico,F
https://florentiaillustrata.net/resource/person/Carlo_Spini,Carlo,Spini,Antonio,F
https://florentiaillustrata.net/resource/person/Angelo_Piccioli,Angelo,Piccioli,,F
https://florentiaillustrata.net/resource/person/Vincenzo_Batelli,Vincenzo,Batelli,Ippolito,F
https://florentiaillustrata.net/resource/person/Giuseppe_Raspollini,Giuseppe,Raspollini,Bruno,F
https://florentiaillustrata.net/resource/person/Carlo_Bessi,Carlo,Bessi,Antonio,F
https://florentiaillustrata.net/resource/person/Antonio_Martini,Antonio,Martini,Francesco,F
https://florentiaillustrata.net/resource/person/Filippo_Costi,Filippo,Costi,Francesco,F
https://florentiaillustrata.net/resource/person/Luigi_Minchioni,Luigi,Minchioni,Francesco,F
https://florentiaillustrata.net/resource/person/Leonardo_Rossi_Melocchi,Leonardo,Rossi Melocchi,Paolo Ranieri,F
https://florentiaillustrata.net/resource/person/Giuseppe_Giachetti,Giuseppe,Giachetti,Giovacchino,F
https://florentiaillustrata.net/resource/person/Antonio_Naldini_Del_Riccio_già_Rinaldeschi,Antonio,Naldini Del Riccio già Rinaldeschi,Domenico,F
https://florentiaillustrata.net/resource/person/Giovanni_Querci,Giovanni,Querci,Trofimo,F
https://florentiaillustrata.net/resource/person/Vincenzo_Genella,Vincenzo,Genella,Giovanni,F
https://florentiaillustrata.net/resource/person/Giuseppe_Ranfagni,Giuseppe,Ranfagni,Donato,F
https://florentiaillustrata.net/resource/person/Domenico_Ulivieri,Domenico,Ulivieri,Andrea,F
https://florentiaillustrata.net/resource/person/Claudia_Uccelli,Claudia,Uccelli,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Manetti,Luigi,Manetti,Francesco,F
https://florentiaillustrata.net/resource/person/Maria_Miller,Maria,Miller,Leopoldo,F
https://florentiaillustrata.net/resource/person/Costanza_Calamai,Costanza,Calamai,Luigi,F
https://florentiaillustrata.net/resource/person/Giovanni_Bellini_Delle_Stelle,Giovanni,Bellini Delle Stelle,Luigi,F
https://florentiaillustrata.net/resource/person/Giovanni_Marchi,Giovanni,Marchi,Benedetto,F
https://florentiaillustrata.net/resource/person/Gaetano_Gelati,Gaetano,Gelati,Pietro,F
https://florentiaillustrata.net/resource/person/Stefano_Calvetti,Stefano,Calvetti,Francesco,F
https://florentiaillustrata.net/resource/person/Tommaso_Bartolucci,Tommaso,Bartolucci,Giovanni,F
https://florentiaillustrata.net/resource/person/Luigi_Cremoncini,Luigi,Cremoncini,Luigi,F
https://florentiaillustrata.net/resource/person/Francesco_Zucconi,Francesco,Zucconi,Giuseppe Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Guasti,Luigi,Guasti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Domenico_Vettori_Guerrieri,Domenico,Vettori Guerrieri,Paolo,F
https://florentiaillustrata.net/resource/person/Guido_Mannelli_Galilei,Guido,Mannelli Galilei,Giuseppe,F
https://florentiaillustrata.net/resource/person/Alessandro_Guglielmi,Alessandro,Guglielmi,Giuliano,F
https://florentiaillustrata.net/resource/person/Giovanni_Bandinelli,Giovanni,Bandinelli,Baccio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Guerrini,Giuseppe,Guerrini,Matteo,F
https://florentiaillustrata.net/resource/person/Filippo_Mazzi,Filippo,Mazzi,Pietro,F
https://florentiaillustrata.net/resource/person/Giuseppe_Palagi,Giuseppe,Palagi,Antonio,F
https://florentiaillustrata.net/resource/person/Ferdinando_Salvadori_Baschieri,Ferdinando,Salvadori Baschieri,Giuseppe,F
https://florentiaillustrata.net/resource/person/Carlo_Vai_Da_Varrazzano,Carlo,Vai Da Varrazzano,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Meini,Giuseppe,Meini,,F
https://florentiaillustrata.net/resource/person/Francesco_Mazzei,Francesco,Mazzei,Gaetano,F
https://florentiaillustrata.net/resource/person/Ettore_Michelozzi_Boni_Giacomini,Ettore,Michelozzi Boni Giacomini,Giovanni Filippo,F
https://florentiaillustrata.net/resource/person/Ascanio_Becaglini,Ascanio,Becaglini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gesualda_Bardi,Gesualda,Bardi,Luigi,F
https://florentiaillustrata.net/resource/person/Gaetano_Tamburini,Gaetano,Tamburini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pasquale_Sarti,Pasquale,Sarti,,F
https://florentiaillustrata.net/resource/person/Alberto_Fallani,Alberto,Fallani,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Parlanti,Giuseppe,Parlanti,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Carli,Giuseppe,Carli,Luigi,F
https://florentiaillustrata.net/resource/person/Carlo_Dreini,Carlo,Dreini,Francesco,F
https://florentiaillustrata.net/resource/person/Luigi_Tendi,Luigi,Tendi,Sebastiano,F
https://florentiaillustrata.net/resource/person/Pasquale_Pacciani,Pasquale,Pacciani,Bartolommeo,F
